date,hostname,CPU#0 Status,MEM#00A Status,MEM#01A Status,MEM#02A Status,MEM#03A Status,PSU#0 Status,PSU#1 Status,FANU#0 Status,FANU#1 Status,FANU#2 Status,FANU#3 Status,FANU#4 Status,FANU#5 Status,FANU#6 Status,uptime,load_average_last_1_min,load_average_last_5_min,load_average_last_15_min,Status_of_volume,Hard_disk_2_0,Hard_disk_2_1,Hard_disk_2_2,Hard_disk_2_3,rpool_state,rpool_CAP,IPv4_LISTEN,net0/v4_STATE,net1/v4_STATE,net2/v4_STATE,net3/v4_STATE,net4/v4_STATE,net5/v4_STATE,net6/v4_STATE,net7/v4_STATE,net8/v4_STATE,net9/v4_STATE,net10/v4_STATE,net11/v4_STATE,Temperature,CPU_0_Temperature,MEM_00A_Temperature,MEM_01A_Temperature,MEM_02A_Temperature,MEM_03A_Temperature,SAS_Temperature,MBU_1_35V_0_volt,MBU_1_35V_1_volt,MBU_1_5V_0_volt,MBU_1_5V_1_volt,PSUBP_3_3V,PSUBP_5_0V,FAN_0_0,FAN_0_1,FAN_1_0,FAN_1_1,FAN_2_0,FAN_2_1,FAN_3_0,FAN_3_1,FAN_4_0,FAN_4_1,FAN_5_0,FAN_5_1,FAN_6_0,FAN_6_1,Actual_AC_power_consumption,Air_Flow,PSB_00_0_Fault,Own_Status,CEDS_Number_of_Process,CEDS_almevt_k_dbt_count,CEDS_oradata_Usage,SCADA_To_mode
2024060905,PMC_192.168.17.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,113,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,N/A,ok,N/A,N/A,N/A,N/A,24.00,44.17,29.50,29.50,31.50,30.75,36.44,1.344,1.346,1.543,1.503,3.275,5.054,11065,9342,10756,9358,10931,9230,10629,9183,11088,9407,10953,9358,10865,9278,213,82,Normal,N/A,N/A,N/A,N/A,N/A
2024060905,PMC_192.168.31.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,164,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,N/A,ok,N/A,N/A,N/A,N/A,23.69,45.56,29.50,29.50,30.75,30.25,36.50,1.345,1.347,1.541,1.502,3.254,5.070,10953,9407,11088,9490,10997,9490,10821,9342,11088,9457,10997,9457,10975,9407,220,82,Normal,N/A,N/A,N/A,N/A,N/A
2024060905,CEDS_10.138.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,166,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/31571/43189,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,20.31,42.14,26.25,25.75,27.50,27.25,33.12,1.344,1.344,1.550,1.498,3.276,5.058,10227,8752,10093,8667,10055,8626,10074,8571,9963,8530,9926,8585,10055,8640,215,76,Normal,Alive in Master,22,4917,38,N/A
2024060905,CEDS_10.131.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,286,0.04,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/18350/54881,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.69,44.34,29.00,28.50,30.50,29.25,36.62,1.344,1.347,1.543,1.498,3.265,5.065,11157,9507,10693,9326,11020,9424,10887,9246,11020,9440,10887,9246,10778,9262,221,82,Normal,Alive in Master,22,538,38,N/A
2024060905,CEDS_10.132.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,222,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/36261/60740,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,20.94,41.73,26.75,26.75,28.25,27.75,33.62,1.346,1.347,1.543,1.496,3.301,5.054,10266,8752,10055,8653,10169,8780,9981,8503,10112,8766,10246,8823,10266,8766,208,76,Normal,Alive in Master,22,8089,38,N/A
2024060905,CEDS_10.133.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,250,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/37888/63084,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,19.69,40.16,26.25,25.25,27.25,26.75,32.62,1.345,1.346,1.535,1.498,3.273,5.023,10074,8667,9944,8585,10227,8737,9981,8477,10055,8640,10074,8667,9890,8544,208,76,Normal,Alive in Master,22,7796,38,N/A
2024060905,CEDS_10.134.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,162,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/14370/35489,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,20.50,44.17,27.00,26.25,29.00,28.25,34.25,1.344,1.345,1.539,1.495,3.284,5.021,10037,8626,9963,8585,10266,8823,9694,8269,9890,8490,9890,8477,10169,8766,219,76,Normal,Alive in Master,22,9670,38,N/A
2024060905,CEDS_10.151.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,263,0.04,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,47,21/22/23/111/389/514/636/1521/6482/8101/17445/37948,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.75,44.17,28.75,28.50,30.75,29.50,35.56,1.345,1.347,1.537,1.496,3.279,5.059,10931,9358,10887,9294,10887,9294,10843,9278,10953,9262,10887,9375,10843,9310,222,82,Normal,Alive in Master,22,2270,38,N/A
2024060905,CEDS_10.135.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,263,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/37048/40626,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,26.12,46.37,32.00,32.00,33.00,32.25,37.12,1.346,1.345,1.545,1.501,3.258,5.017,14323,12385,14210,12026,14438,12442,13989,11894,14438,12413,13989,12080,14555,12328,250,99,Normal,Alive in Master,22,6935,38,N/A
2024060905,CEDS_10.136.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,349,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/11285/34410,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.12,43.06,28.50,27.75,29.75,29.25,34.06,1.345,1.346,1.537,1.499,3.274,5.040,11134,9473,10821,9294,10931,9310,10735,9168,11088,9473,10953,9278,11157,9557,220,82,Normal,Alive in Master,22,9765,38,N/A
2024060905,CEDS_10.152.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,194,0.04,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,48,21/22/23/111/389/514/636/1521/6482/8101/29181/64758,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,21.06,42.37,27.25,26.75,29.50,28.75,34.50,1.345,1.346,1.547,1.503,3.280,5.073,10953,9358,10931,9278,11134,9507,10953,9310,10997,9424,10843,9278,10953,9278,220,82,Normal,Alive in Master,22,9207,38,N/A
2024060905,CEDS_10.137.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,194,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/11928/17872,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,25.38,43.53,30.25,30.00,31.75,31.25,35.50,1.348,1.348,1.539,1.499,3.266,5.059,14438,12413,14248,12189,14361,12272,14136,12107,14438,12300,14099,12217,14361,12471,240,99,Normal,Alive in Master,22,7431,38,N/A
2024060905,CEDS_10.139.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,165,0.04,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,46,21/22/23/111/389/514/636/1521/6482/8101/12393/31819,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.12,44.69,28.50,28.00,30.00,29.00,34.81,1.344,1.346,1.539,1.501,3.270,5.031,10909,9326,10931,9424,10887,9294,10650,9230,10953,9424,11065,9473,10997,9473,222,82,Normal,Alive in Master,22,8398,38,N/A
2024060905,CEDS_10.153.24.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024060905,CEDS_10.140.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,228,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/46010/62223,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,23.94,45.91,30.25,29.50,32.25,31.00,37.38,1.345,1.346,1.538,1.499,3.279,5.063,10931,9407,10997,9391,11042,9407,10843,9262,10887,9294,10975,9440,10975,9342,221,82,Normal,Alive in Master,22,7848,38,N/A
2024060905,CEDS_10.148.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,303,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,46,21/22/23/111/389/514/636/1521/5900/6482/8101/54363/58128,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,26.19,46.78,31.75,31.75,33.75,33.00,37.50,1.344,1.346,1.542,1.498,3.263,5.073,14210,12272,14361,12356,14400,12385,14062,11920,14248,12272,14173,12244,14400,12529,246,99,Normal,Alive in Master,22,2532,38,N/A
2024060905,CEDS_10.141.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,229,0.04,0.03,0.03,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,49,21/22/23/111/389/514/636/1521/6482/8101/52069/56266,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,21.75,41.90,27.75,27.75,29.00,28.50,33.94,1.344,1.346,1.532,1.496,3.279,5.051,10843,9278,10931,9326,11042,9490,10693,9342,10800,9183,10800,9278,10821,9230,217,82,Normal,Alive in Master,22,12410,37,N/A
2024060905,CEDS_10.154.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,331,0.03,0.03,0.03,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,54,21/22/23/111/389/514/636/1521/6482/8101/50000/57607,ok,ok,ok,N/A,ok,N/A,ok,inaccessible,N/A,N/A,N/A,N/A,23.19,44.11,29.25,28.75,31.00,30.75,36.69,1.345,1.347,1.537,1.499,3.296,5.049,10997,9440,10821,9246,10909,9310,10843,9230,10909,9246,11088,9507,10909,9326,273,82,Normal,Alive in Master,22,16504,47,N/A
2024060905,TIS_10.152.24.72,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,194,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,22,21/22/23/111/6482/8101,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,21.38,41.96,26.50,26.75,28.75,28.00,33.69,1.345,1.346,1.531,1.494,3.280,5.061,11088,9490,10909,9424,10997,9424,11020,9342,11042,9457,11042,9440,11134,9507,218,82,Normal,N/A,N/A,N/A,N/A,N/A
2024060905,TIS_10.154.24.72,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,331,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,22,21/22/23/111/514/6482/8101,ok,ok,ok,N/A,ok,N/A,ok,inaccessible,N/A,N/A,N/A,N/A,23.00,43.53,29.00,28.75,31.00,30.00,35.56,1.344,1.346,1.534,1.494,3.280,5.075,10975,9457,10843,9358,11111,9473,10887,9168,10887,9342,10778,9310,10887,9294,217,82,Normal,N/A,N/A,N/A,N/A,N/A
2024060905,TIS_10.148.24.72,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,303,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,22,22/23/111/6482/8101,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,25.88,45.50,31.50,31.00,33.25,32.25,36.69,1.344,1.347,1.541,1.498,3.273,5.052,14136,12053,14516,12328,14099,12026,13953,12026,14400,12272,14400,12356,14400,12442,244,99,Normal,N/A,N/A,N/A,N/A,N/A
2024060905,DAC_10.152.16.31,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,148,0.02,0.02,0.02,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,30,21/22/23/111/6482/8101,ok,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,25.31,48.23,32.50,32.00,33.25,32.25,37.69,1.345,1.346,1.547,1.496,3.269,5.038,11157,9557,10865,9375,11134,9523,10931,9375,10997,9440,10953,9473,10865,9342,223,82,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024060905,OIF_10.152.24.33,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,148,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,24,21/22/23/111/6482/8101,N/A,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,23.56,47.01,31.25,30.50,31.75,30.75,36.81,1.344,1.348,1.538,1.504,3.268,5.054,10997,9490,10778,9310,10953,9473,11157,9375,10865,9326,11111,9574,11180,9523,224,82,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024060905,DAC_10.148.16.31,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,107,0.03,0.02,0.02,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,29,21/22/23/111/6482/8101,ok,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,27.56,50.49,35.25,34.25,37.00,36.25,40.69,1.346,1.347,1.539,1.495,3.258,5.052,14323,12471,14516,12442,14323,12189,14062,12162,14438,12442,14555,12500,14516,12500,252,99,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024060905,OIF_10.148.24.33,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,354,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,24,21/22/23/111/6482/8101,N/A,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,27.38,48.23,34.00,34.00,35.50,35.00,39.50,1.346,1.346,1.539,1.499,3.268,5.051,14099,12272,14248,12300,14323,12300,14099,12107,14400,12328,14248,12356,14361,12442,245,99,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024060905,DAC_10.154.16.31,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,137,0.02,0.02,0.02,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,29,21/22/23/111/6482/8101,ok,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,25.38,49.68,33.00,33.00,34.75,33.75,39.75,1.344,1.346,1.536,1.502,3.280,5.061,11020,9490,10953,9358,10909,9310,10671,9215,10953,9424,10843,9326,11111,9440,226,82,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024060905,OIF_10.154.24.33,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,361,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,24,21/22/23/111/6482/8101,N/A,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,24.19,47.70,31.50,31.50,32.75,31.75,37.69,1.344,1.344,1.543,1.502,3.263,5.068,10800,9230,11111,9557,10975,9358,10843,9137,11020,9540,11065,9507,10953,9358,222,82,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024061005,PMC_192.168.1.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,90,0.01,0.01,0.01,N/A,Ready,Ready,N/A,N/A,ONLINE,8,21/22/23/80/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.56,40.92,27.25,26.75,27.75,27.50,32.69,1.346,1.346,1.538,1.504,3.269,5.040,11157,9557,10931,9358,10800,9457,11134,9391,11157,9507,10778,9183,10931,9457,230,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.3.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,287,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,20.69,41.73,26.75,26.50,27.50,27.50,35.12,1.344,1.345,1.539,1.497,3.255,5.065,11088,9457,10865,9342,10953,9278,10735,9230,10931,9310,10909,9294,11134,9473,216,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.5.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,286,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,20.88,40.28,26.50,26.25,27.50,27.50,32.62,1.344,1.346,1.544,1.499,3.283,5.059,10909,9246,10865,9246,10997,9391,10887,9375,10887,9294,11020,9407,10931,9310,215,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.7.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,266,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.56,42.19,27.25,27.25,28.75,28.25,34.38,1.345,1.345,1.544,1.502,3.275,5.084,10931,9294,11111,9473,11042,9407,10650,9294,10778,9137,10909,9310,10887,9342,216,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.11.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,292,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,20.25,41.79,26.25,26.25,27.50,26.50,32.75,1.344,1.346,1.545,1.499,3.273,5.080,9818,8437,10188,8809,10112,8585,10112,8598,10037,8530,10207,8695,10131,8809,211,76,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.13.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,306,0.00,0.00,0.00,Okay,Optimal,Optimal,Ready,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,23.88,44.92,29.00,29.00,30.75,30.00,36.38,1.344,1.346,1.541,1.498,3.265,5.051,10800,9215,10931,9310,10975,9342,10756,9246,10931,9358,11020,9490,10975,9440,221,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.15.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,291,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,25.12,47.94,30.75,30.75,32.00,31.50,37.38,1.345,1.347,1.548,1.497,3.284,5.100,11020,9440,10953,9358,11065,9407,10953,9310,10997,9342,11134,9407,10931,9294,222,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.19.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,196,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.75,47.36,28.75,28.25,29.75,29.50,35.31,1.345,1.346,1.533,1.500,3.263,5.045,11111,9490,11088,9440,10931,9358,10800,9294,10953,9294,10975,9391,10931,9278,220,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.21.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,350,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.81,43.93,28.75,28.75,30.00,30.00,37.06,1.345,1.346,1.534,1.498,3.265,5.037,10887,9342,11111,9440,11065,9457,10931,9342,10909,9358,10997,9358,10865,9215,216,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.23.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,195,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,25.12,43.76,30.00,30.25,31.25,30.75,35.06,1.344,1.347,1.541,1.502,3.264,5.056,14323,12356,14323,12217,14438,12244,14136,12134,14400,12356,14136,12134,14361,12244,242,99,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.25.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,167,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,19.62,41.27,25.75,25.25,27.00,26.50,32.88,1.346,1.346,1.546,1.496,3.295,5.035,10018,8667,9963,8585,10207,8585,10055,8571,10037,8530,10093,8695,9981,8544,210,76,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.29.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,166,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.38,44.46,28.25,28.25,29.25,28.75,36.69,1.346,1.346,1.542,1.501,3.261,5.075,10997,9358,10953,9457,10997,9375,10909,9152,10887,9310,11020,9358,10843,9246,217,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.33.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,110,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,ok,ok,ok,N/A,N/A,ok,ok,23.56,45.67,29.25,29.00,30.75,30.25,36.19,1.346,1.346,1.535,1.499,3.254,5.066,10909,9262,10821,9262,10865,9310,10800,9230,10953,9473,10931,9358,11134,9523,221,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.35.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,186,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,24.81,44.69,30.50,29.75,32.25,31.50,35.88,1.345,1.346,1.549,1.496,3.269,5.049,14173,12189,14285,12300,14099,12026,14099,11973,14210,12162,13989,12080,14516,12300,241,99,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.39.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,279,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.94,43.12,28.25,27.50,29.00,28.25,34.50,1.344,1.347,1.543,1.499,3.253,5.042,10843,9246,10865,9326,10953,9358,10693,9215,10909,9278,11157,9507,11134,9342,217,82,Normal,N/A,N/A,N/A,N/A,N/A
2024061005,PMC_192.168.37.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,173,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,23.69,45.15,29.75,29.50,30.50,30.50,36.81,1.346,1.346,1.535,1.498,3.271,5.054,10975,9375,10909,9358,11134,9457,10650,9262,10821,9230,11088,9440,10865,9278,221,82,Normal,N/A,N/A,N/A,N/A,N/A
